"","firstTimeStamp","timeStamp","hits","bundleID","domain","domainOwner","domainType","domainClassification","initiatedType"
"107","2025-02-14T13:44:05.799+01:00","2025-02-16T16:55:01.859+01:00",4,"com.strava.stravaride","chunk-gcp-us-east1-vop1.cfcdn.mux.com","",2,1,"AppInitiated"
"108","2025-02-15T19:02:53.458+01:00","2025-02-16T00:39:15.237+01:00",2,"com.strava.stravaride","www.strava.com","",2,1,"AppInitiated"
"109","2025-02-16T03:12:12.766+01:00","2025-02-23T11:20:50.520+01:00",41,"com.strava.stravaride","c.strava.com","",2,1,"AppInitiated"
"110","2025-02-16T14:44:51.936+01:00","2025-02-22T19:23:36.279+01:00",9,"com.strava.stravaride","mzstorekit.itunes.apple.com","",2,1,"AppInitiated"
"111","2025-02-16T14:44:51.752+01:00","2025-02-23T01:22:29.295+01:00",36,"com.strava.stravaride","graph.facebook.com","Facebook, Inc.",1,1,"AppInitiated"
"112","2025-02-16T14:44:51.985+01:00","2025-02-19T11:02:07.608+01:00",19,"com.strava.stravaride","ingest.sentry.io","Functional Software, Inc.",1,1,"AppInitiated"
"113","2025-02-16T14:44:51.958+01:00","2025-02-23T11:20:52.003+01:00",37,"com.strava.stravaride","api3.branch.io","",2,1,"AppInitiated"
"114","2025-02-16T14:44:51.949+01:00","2025-02-23T01:22:29.291+01:00",31,"com.strava.stravaride","cdn-1.strava.com","",2,1,"AppInitiated"
"115","2025-02-16T14:44:51.448+01:00","2025-02-19T20:47:32.574+01:00",4,"com.strava.stravaride","config.mapbox.com","",2,1,"AppInitiated"
"116","2025-02-16T14:44:51.953+01:00","2025-02-23T11:20:52.978+01:00",24,"com.strava.stravaride","heatmap-external-c.strava.com","",2,1,"AppInitiated"
"117","2025-02-16T14:44:51.915+01:00","2025-02-23T11:20:53.074+01:00",23,"com.strava.stravaride","amp-api-edge.apps.apple.com","",2,1,"AppInitiated"
"118","2025-02-16T14:44:51.887+01:00","2025-02-23T11:20:52.572+01:00",16,"com.strava.stravaride","inappcheck.itunes.apple.com","",2,1,"AppInitiated"
"119","2025-02-16T14:45:18.996+01:00","2025-02-18T21:23:43.479+01:00",19,"com.strava.stravaride","phoots.strava.com","",2,1,"AppInitiated"
"120","2025-02-16T14:45:06.699+01:00","2025-02-23T01:22:30.400+01:00",17,"com.strava.stravaride","d3o5xota0a1fcr.cloudfront.net","",2,1,"AppInitiated"
"121","2025-02-16T14:45:03.793+01:00","2025-02-22T10:16:46.667+01:00",14,"com.strava.stravaride","graphql.strava.com","",2,1,"AppInitiated"
"122","2025-02-16T14:45:12.619+01:00","2025-02-23T01:22:30.403+01:00",15,"com.strava.stravaride","dgalywyr863hv.cloudfront.net","",2,1,"AppInitiated"
"123","2025-02-16T14:45:12.472+01:00","2025-02-23T01:22:30.267+01:00",26,"com.strava.stravaride","chat.stream-io-api.com","",2,1,"AppInitiated"
"124","2025-02-16T15:16:32.605+01:00","2025-02-17T13:54:57.527+01:00",7,"com.strava.stravaride","stream.mux.com","",2,1,"AppInitiated"
"125","2025-02-16T15:16:32.914+01:00","2025-02-17T13:54:58.035+01:00",8,"com.strava.stravaride","manifest-gcp-us-east1-vop1.fastly.mux.com","",2,1,"AppInitiated"
"126","2025-02-16T15:15:58.343+01:00","2025-02-19T20:47:34.147+01:00",13,"com.strava.stravaride","platform-lookaside.fbsbx.com","",2,1,"AppInitiated"
"127","2025-02-16T15:16:32.531+01:00","2025-02-16T23:23:28.816+01:00",2,"com.strava.stravaride","image.mux.com","",2,1,"AppInitiated"
"128","2025-02-16T15:16:21.758+01:00","2025-02-16T15:16:21.758+01:00",1,"com.strava.stravaride","strava-photo-uploads-prod.s3-accelerate.amazonaws.com","",2,1,"AppInitiated"
"129","2025-02-16T15:16:33.541+01:00","2025-02-17T14:20:47.010+01:00",10,"com.strava.stravaride","chunk-gcp-us-east1-vop1.fastly.mux.com","",2,1,"AppInitiated"
"130","2025-02-16T15:28:22.369+01:00","2025-02-17T15:44:49.746+01:00",15,"com.strava.stravaride","cdn.branch.io","",2,1,"AppInitiated"
"131","2025-02-16T15:45:40.928+01:00","2025-02-17T00:05:08.156+01:00",2,"com.strava.stravaride","o352714.ingest.sentry.io","Functional Software, Inc.",1,1,"AppInitiated"
"132","2025-02-16T15:46:25.239+01:00","2025-02-16T16:55:01.859+01:00",2,"com.strava.stravaride","chunk-gcp-us-east1-vop1.cfcdn.mux.com","",2,1,"AppInitiated"
"133","2025-02-16T16:56:23.731+01:00","2025-02-18T21:23:17.180+01:00",4,"com.strava.stravaride","dgtzuqphqg23d.cloudfront.net","",2,1,"AppInitiated"
"134","2025-02-16T16:56:23.772+01:00","2025-02-16T16:56:23.772+01:00",1,"com.strava.stravaride","lh3.googleusercontent.com","",2,1,"AppInitiated"
"135","2025-02-16T23:24:03.980+01:00","2025-02-18T21:23:45.427+01:00",11,"com.strava.stravaride","events.mapbox.com","",2,1,"AppInitiated"
"136","2025-02-18T21:23:14.758+01:00","2025-02-21T09:53:31.746+01:00",2,"com.strava.stravaride","engine.adzerk.net","",2,1,"AppInitiated"
"137","2025-02-18T21:23:14.279+01:00","2025-02-23T01:22:30.408+01:00",5,"com.strava.stravaride","dorado.strava.com","",2,1,"AppInitiated"
"138","2025-02-19T14:22:58.275+01:00","2025-02-22T19:23:34.377+01:00",2,"com.strava.stravaride","ocsp.godaddy.com","",2,1,"AppInitiated"
"139","2025-02-21T04:40:01.984+01:00","2025-02-21T04:40:01.984+01:00",1,"com.strava.stravaride","firebaseinstallations.googleapis.com","",2,1,"AppInitiated"
"140","2025-02-24T00:13:37.981+01:00","2025-03-03T09:05:32.890+01:00",44,"com.strava.stravaride","graph.facebook.com","",1,1,"AppInitiated"
"141","2025-02-24T12:26:51.786+01:00","2025-03-02T22:46:44.873+01:00",11,"com.strava.stravaride","phoots.strava.com","",2,1,"AppInitiated"
"142","2025-02-24T14:00:25.399+01:00","2025-03-03T09:05:32.885+01:00",39,"com.strava.stravaride","api3.branch.io","",2,1,"AppInitiated"
"143","2025-02-24T14:00:25.109+01:00","2025-03-03T09:05:32.041+01:00",46,"com.strava.stravaride","c.strava.com","",2,1,"AppInitiated"
"144","2025-02-24T14:00:26.355+01:00","2025-03-03T09:05:32.877+01:00",37,"com.strava.stravaride","cdn-1.strava.com","",2,1,"AppInitiated"
"145","2025-02-24T14:00:25.443+01:00","2025-03-02T23:34:24.374+01:00",27,"com.strava.stravaride","heatmap-external-c.strava.com","",2,1,"AppInitiated"
"146","2025-02-24T14:00:25.634+01:00","2025-03-03T09:05:32.882+01:00",17,"com.strava.stravaride","inappcheck.itunes.apple.com","",2,1,"AppInitiated"
"147","2025-02-24T14:00:26.740+01:00","2025-03-02T17:39:35.194+01:00",11,"com.strava.stravaride","mzstorekit.itunes.apple.com","",2,1,"AppInitiated"
"148","2025-02-24T14:00:25.590+01:00","2025-03-02T22:46:30.043+01:00",21,"com.strava.stravaride","amp-api-edge.apps.apple.com","",2,1,"AppInitiated"
"149","2025-02-24T17:07:28.671+01:00","2025-03-02T22:46:30.376+01:00",14,"com.strava.stravaride","graphql.strava.com","",2,1,"AppInitiated"
"150","2025-02-24T17:07:29.476+01:00","2025-03-03T09:05:32.887+01:00",33,"com.strava.stravaride","chat.stream-io-api.com","",2,1,"AppInitiated"
"151","2025-02-24T19:29:18.588+01:00","2025-02-24T19:29:18.588+01:00",1,"com.strava.stravaride","dorado.strava.com","",2,1,"AppInitiated"
"152","2025-02-24T19:30:27.335+01:00","2025-03-02T17:39:53.670+01:00",3,"com.strava.stravaride","tiles.strava.com","",2,1,"AppInitiated"
"153","2025-02-24T19:30:44.443+01:00","2025-03-03T09:06:47.843+01:00",4,"com.strava.stravaride","image.mux.com","",2,1,"AppInitiated"
"154","2025-02-24T19:30:44.454+01:00","2025-03-03T09:06:48.094+01:00",8,"com.strava.stravaride","stream.mux.com","",2,1,"AppInitiated"
"155","2025-02-24T19:29:18.593+01:00","2025-03-03T09:05:58.809+01:00",20,"com.strava.stravaride","dgalywyr863hv.cloudfront.net","",2,1,"AppInitiated"
"156","2025-02-24T19:29:18.572+01:00","2025-03-03T09:05:32.879+01:00",31,"com.strava.stravaride","ingest.sentry.io","Functional Software, Inc.",1,1,"AppInitiated"
"157","2025-02-24T19:30:44.866+01:00","2025-03-03T09:06:48.430+01:00",2,"com.strava.stravaride","manifest-gcp-us-east4-vop1.fastly.mux.com","",2,1,"AppInitiated"
"158","2025-02-24T19:30:45.237+01:00","2025-03-03T09:06:48.796+01:00",2,"com.strava.stravaride","chunk-gcp-us-east4-vop1.fastly.mux.com","",2,1,"AppInitiated"
"159","2025-02-24T19:29:56.730+01:00","2025-03-03T09:07:04.667+01:00",20,"com.strava.stravaride","platform-lookaside.fbsbx.com","",2,1,"AppInitiated"
"160","2025-02-24T19:29:35.382+01:00","2025-03-03T09:06:20.790+01:00",11,"com.strava.stravaride","dgtzuqphqg23d.cloudfront.net","",2,1,"AppInitiated"
"161","2025-02-24T19:29:18.591+01:00","2025-03-03T09:07:00.748+01:00",27,"com.strava.stravaride","d3o5xota0a1fcr.cloudfront.net","",2,1,"AppInitiated"
"162","2025-02-24T19:31:31.594+01:00","2025-03-03T09:07:35.218+01:00",29,"com.strava.stravaride","events.mapbox.com","",2,1,"AppInitiated"
"163","2025-02-24T19:29:18.566+01:00","2025-02-24T19:29:18.566+01:00",1,"com.strava.stravaride","engine.adzerk.net","",2,1,"AppInitiated"
"164","2025-02-24T19:37:22.327+01:00","2025-03-02T23:33:51.672+01:00",5,"com.strava.stravaride","api.mapbox.com","",2,1,"AppInitiated"
"165","2025-02-24T23:07:03.666+01:00","2025-03-02T15:44:21.716+01:00",7,"com.strava.stravaride","ocsp.godaddy.com","",2,1,"AppInitiated"
"166","2025-02-24T23:34:26.956+01:00","2025-03-02T15:44:21.690+01:00",7,"com.strava.stravaride","config.mapbox.com","",2,1,"AppInitiated"
"167","2025-02-26T11:19:15.237+01:00","2025-03-03T09:05:32.929+01:00",19,"com.strava.stravaride","cdn.branch.io","",2,1,"AppInitiated"
"168","2025-02-26T12:09:30.633+01:00","2025-02-28T20:05:19.525+01:00",3,"com.strava.stravaride","o352714.ingest.sentry.io","Functional Software, Inc.",1,1,"AppInitiated"
"169","2025-02-27T01:09:14.452+01:00","2025-02-28T10:23:36.260+01:00",7,"com.strava.stravaride","chunk-gcp-us-east1-vop1.fastly.mux.com","",2,1,"AppInitiated"
"170","2025-02-27T01:09:14.028+01:00","2025-02-28T10:23:36.203+01:00",7,"com.strava.stravaride","manifest-gcp-us-east1-vop1.fastly.mux.com","",2,1,"AppInitiated"
"171","2025-02-28T10:29:30.873+01:00","2025-02-28T10:29:30.874+01:00",1,"com.strava.stravaride","firebaseinstallations.googleapis.com","",2,1,"AppInitiated"
"172","2025-03-01T15:25:14.973+01:00","2025-03-01T15:25:14.973+01:00",1,"com.strava.stravaride","lh3.googleusercontent.com","",2,1,"AppInitiated"
"173","2025-03-02T15:43:50.145+01:00","2025-03-02T15:43:50.145+01:00",1,"com.strava.stravaride","static.xx.fbcdn.net","",2,1,"AppInitiated"
"174","2025-03-02T15:43:57.808+01:00","2025-03-02T15:43:57.808+01:00",1,"com.strava.stravaride","d3nn82uaxijpm6.cloudfront.net","",2,1,"AppInitiated"
"175","2025-03-02T15:44:21.693+01:00","2025-03-02T23:33:51.588+01:00",2,"com.strava.stravaride","www.strava.com","",2,1,"AppInitiated"
"176","2025-03-02T15:47:10.451+01:00","2025-03-02T15:47:10.451+01:00",1,"com.strava.stravaride","strava-photo-uploads-prod.s3-accelerate.amazonaws.com","",2,1,"AppInitiated"
"177","2025-03-01T15:25:14.973+01:00","2025-03-09T09:24:44.554+01:00",9,"com.strava.stravaride","lh3.googleusercontent.com","",2,1,"AppInitiated"
"178","2025-03-01T15:25:08.535+01:00","2025-03-09T22:10:04.709+01:00",43,"com.strava.stravaride","dgalywyr863hv.cloudfront.net","",2,1,"AppInitiated"
"179","2025-03-01T15:25:05.362+01:00","2025-03-09T22:10:04.690+01:00",73,"com.strava.stravaride","chat.stream-io-api.com","",2,1,"AppInitiated"
"180","2025-03-01T15:25:05.315+01:00","2025-03-09T22:10:04.682+01:00",84,"com.strava.stravaride","c.strava.com","",2,1,"AppInitiated"
"181","2025-03-01T15:25:05.343+01:00","2025-03-09T16:47:44.818+01:00",10,"com.strava.stravaride","config.mapbox.com","",2,1,"AppInitiated"
"182","2025-03-01T15:25:05.359+01:00","2025-03-09T16:47:44.854+01:00",19,"com.strava.stravaride","inappcheck.itunes.apple.com","",2,1,"AppInitiated"
"183","2025-03-01T15:25:05.316+01:00","2025-03-09T22:10:04.680+01:00",76,"com.strava.stravaride","cdn-1.strava.com","",2,1,"AppInitiated"
"184","2025-03-01T15:25:06.240+01:00","2025-03-09T22:10:04.722+01:00",55,"com.strava.stravaride","d3o5xota0a1fcr.cloudfront.net","",2,1,"AppInitiated"
"185","2025-03-01T15:25:17.237+01:00","2025-03-08T18:32:56.148+01:00",38,"com.strava.stravaride","platform-lookaside.fbsbx.com","",2,1,"AppInitiated"
"186","2025-03-01T15:25:05.321+01:00","2025-03-09T16:54:36.530+01:00",32,"com.strava.stravaride","graphql.strava.com","",2,1,"AppInitiated"
"187","2025-03-02T15:02:34.846+01:00","2025-03-09T22:10:04.693+01:00",58,"com.strava.stravaride","ingest.sentry.io","Functional Software, Inc.",1,1,"AppInitiated"
"188","2025-03-02T15:44:40.277+01:00","2025-03-09T22:10:04.714+01:00",68,"com.strava.stravaride","cdn.branch.io","",2,1,"AppInitiated"
"189","2025-03-02T15:43:07.228+01:00","2025-03-09T16:47:48.836+01:00",21,"com.strava.stravaride","dgtzuqphqg23d.cloudfront.net","",2,1,"AppInitiated"
"190","2025-03-02T15:43:02.642+01:00","2025-03-09T22:10:04.700+01:00",57,"com.strava.stravaride","graph.facebook.com","Facebook, Inc.",1,1,"AppInitiated"
"191","2025-03-02T15:43:50.145+01:00","2025-03-02T15:43:50.145+01:00",1,"com.strava.stravaride","static.xx.fbcdn.net","",2,1,"AppInitiated"
"192","2025-03-02T15:43:02.734+01:00","2025-03-09T16:47:44.863+01:00",8,"com.strava.stravaride","ocsp.godaddy.com","",2,1,"AppInitiated"
"193","2025-03-02T15:43:31.064+01:00","2025-03-09T01:43:07.008+01:00",16,"com.strava.stravaride","api.mapbox.com","",2,1,"AppInitiated"
"194","2025-03-02T15:43:57.808+01:00","2025-03-09T16:47:54.676+01:00",2,"com.strava.stravaride","d3nn82uaxijpm6.cloudfront.net","",2,1,"AppInitiated"
"195","2025-03-02T15:44:21.693+01:00","2025-03-09T01:40:45.793+01:00",5,"com.strava.stravaride","www.strava.com","",2,1,"AppInitiated"
"196","2025-03-02T15:44:22.608+01:00","2025-03-09T09:24:05.524+01:00",21,"com.strava.stravaride","heatmap-external-c.strava.com","",2,1,"AppInitiated"
"197","2025-03-02T15:43:31.059+01:00","2025-03-09T17:01:35.550+01:00",13,"com.strava.stravaride","tiles.strava.com","",2,1,"AppInitiated"
"198","2025-03-02T15:44:21.698+01:00","2025-03-09T22:10:38.428+01:00",81,"com.strava.stravaride","events.mapbox.com","",2,1,"AppInitiated"
"199","2025-03-02T15:44:39.930+01:00","2025-03-09T22:10:04.703+01:00",74,"com.strava.stravaride","api3.branch.io","",2,1,"AppInitiated"
