"","firstTimeStamp","timeStamp","hits","bundleID","domain","domainOwner","domainType","domainClassification","initiatedType"
"417","2025-11-02T22:55:33.447+01:00","2025-11-02T22:59:42.438+01:00",2,"com.spotify.client","www.podtrac.com","",2,1,"AppInitiated"
"418","2025-11-02T22:55:35.080+01:00","2025-11-02T22:55:35.080+01:00",1,"com.spotify.client","traffic.megaphone.fm","",2,1,"AppInitiated"
"419","2025-11-02T22:55:43.987+01:00","2025-11-02T22:55:43.987+01:00",1,"com.spotify.client","flex.acast.com","",2,1,"AppInitiated"
"420","2025-11-02T22:55:01.685+01:00","2025-11-09T21:34:36.422+01:00",7,"com.spotify.client","firebaselogging-pa.googleapis.com","Google LLC",1,1,"AppInitiated"
"421","2025-11-02T22:55:01.730+01:00","2025-11-09T22:19:13.594+01:00",12,"com.spotify.client","links.tospotify.com","",2,1,"AppInitiated"
"422","2025-11-02T22:55:25.550+01:00","2025-11-09T23:04:47.905+01:00",12,"com.spotify.client","gew4-dealer.g2.spotify.com","",2,1,"AppInitiated"
"423","2025-11-02T22:55:25.540+01:00","2025-11-06T23:38:28.201+01:00",2,"com.spotify.client","pickasso.spotifycdn.com","",2,1,"AppInitiated"
"424","2025-11-02T22:55:01.667+01:00","2025-11-09T23:04:47.423+01:00",19,"com.spotify.client","login5.spotify.com","",2,1,"AppInitiated"
"425","2025-11-02T22:55:23.472+01:00","2025-11-09T23:04:48.382+01:00",14,"com.spotify.client","i.scdn.co","",2,1,"AppInitiated"
"426","2025-11-02T22:55:01.738+01:00","2025-11-09T21:34:36.533+01:00",8,"com.spotify.client","clients3.google.com","",2,1,"AppInitiated"
"427","2025-11-02T22:55:01.741+01:00","2025-11-09T22:19:13.805+01:00",12,"com.spotify.client","cdn.branch.io","",2,1,"AppInitiated"
"428","2025-11-02T22:55:25.546+01:00","2025-11-09T21:35:01.019+01:00",5,"com.spotify.client","image-cdn-ak.spotifycdn.com","",2,1,"AppInitiated"
"429","2025-11-02T22:55:25.559+01:00","2025-11-09T22:26:10.709+01:00",25,"com.spotify.client","224.0.0.251","",2,2,"AppInitiated"
"430","2025-11-02T22:55:05.339+01:00","2025-11-09T23:04:46.415+01:00",16,"com.spotify.client","gew4-spclient.spotify.com","",2,1,"AppInitiated"
"431","2025-11-02T22:55:01.659+01:00","2025-11-09T23:04:50.678+01:00",24,"com.spotify.client","spclient.wg.spotify.com","",2,1,"AppInitiated"
"432","2025-11-02T22:55:25.637+01:00","2025-11-09T22:19:13.825+01:00",11,"com.spotify.client","239.255.255.250","",2,2,"AppInitiated"
"433","2025-11-02T22:55:16.814+01:00","2025-11-09T21:34:42.323+01:00",7,"com.spotify.client","census-app-x.scorecardresearch.com","",2,1,"AppInitiated"
"434","2025-11-02T22:55:25.512+01:00","2025-11-09T22:19:26.449+01:00",13,"com.spotify.client","region1.app-measurement.com","Google LLC",1,1,"AppInitiated"
"435","2025-11-02T22:55:01.620+01:00","2025-11-09T21:34:36.494+01:00",8,"com.spotify.client","inappcheck.itunes.apple.com","",2,1,"AppInitiated"
"436","2025-11-02T22:55:01.692+01:00","2025-11-06T23:37:50.725+01:00",6,"com.spotify.client","apresolve.spotify.com","",2,1,"AppInitiated"
"437","2025-11-02T22:55:23.470+01:00","2025-11-06T23:38:17.137+01:00",2,"com.spotify.client","mosaic.scdn.co","",2,1,"AppInitiated"
"438","2025-11-02T22:55:23.497+01:00","2025-11-09T21:34:51.311+01:00",11,"com.spotify.client","app-measurement.com","Google LLC",1,1,"AppInitiated"
"439","2025-11-02T22:55:34.620+01:00","2025-11-09T21:48:05.313+01:00",6,"com.spotify.client","prefix-v4.pscrb.fm","",2,1,"AppInitiated"
"440","2025-11-02T22:55:43.318+01:00","2025-11-09T23:04:50.597+01:00",8,"com.spotify.client","audio-fa.scdn.co","",2,1,"AppInitiated"
"441","2025-11-02T22:55:33.724+01:00","2025-11-09T21:48:03.989+01:00",9,"com.spotify.client","pdst.fm","",2,1,"AppInitiated"
"442","2025-11-02T22:55:35.428+01:00","2025-11-09T21:48:06.291+01:00",8,"com.spotify.client","dcs-spotify.megaphone.fm","",2,1,"AppInitiated"
"443","2025-11-02T22:56:00.569+01:00","2025-11-09T21:36:46.257+01:00",6,"com.spotify.client","dts.podtrac.com","",2,1,"AppInitiated"
"444","2025-11-02T22:55:34.020+01:00","2025-11-09T21:48:04.737+01:00",10,"com.spotify.client","pscrb.fm","",2,1,"AppInitiated"
